timestamp,open,high,low,close,volume
2023-08-10 00:00:00+00:00,24.383,24.404,24.357,24.374,20322.5
2023-08-10 00:05:00+00:00,24.383,24.442,24.375,24.434,15589.1
2023-08-10 00:10:00+00:00,24.429,24.434,24.381,24.386,10659.9
2023-08-10 00:15:00+00:00,24.387,24.437,24.387,24.436,9888.3
2023-08-10 00:20:00+00:00,24.436,24.466,24.416,24.42,15012.3
2023-08-10 00:25:00+00:00,24.421,24.432,24.392,24.4,8067.8
2023-08-10 00:30:00+00:00,24.4,24.406,24.369,24.382,27288.7
2023-08-10 00:35:00+00:00,24.381,24.382,24.341,24.347,11658.3
2023-08-10 00:40:00+00:00,24.344,24.357,24.323,24.327,14689.9
2023-08-10 00:45:00+00:00,24.326,24.342,24.288,24.289,27416.5
2023-08-10 00:50:00+00:00,24.289,24.308,24.262,24.298,38561.0
2023-08-10 00:55:00+00:00,24.3,24.393,24.299,24.392,66705.1
2023-08-10 01:00:00+00:00,24.391,24.405,24.372,24.384,9845.3
2023-08-10 01:05:00+00:00,24.383,24.398,24.372,24.381,15202.6
2023-08-10 01:10:00+00:00,24.381,24.381,24.341,24.366,13409.1
2023-08-10 01:15:00+00:00,24.365,24.374,24.354,24.366,7767.900000000001
2023-08-10 01:20:00+00:00,24.365,24.425,24.362,24.417,15798.3
2023-08-10 01:25:00+00:00,24.417,24.446,24.407,24.432,17414.5
2023-08-10 01:30:00+00:00,24.431,24.431,24.4,24.41,3802.0
2023-08-10 01:35:00+00:00,24.409,24.47,24.405,24.469,11051.8
2023-08-10 01:40:00+00:00,24.469,24.536,24.442,24.527,32005.0
2023-08-10 01:45:00+00:00,24.526,24.527,24.47,24.48,25693.0
2023-08-10 01:50:00+00:00,24.475,24.475,24.425,24.438,63920.7
2023-08-10 01:55:00+00:00,24.439,24.485,24.43,24.476,11947.1
2023-08-10 02:00:00+00:00,24.474,24.476,24.448,24.458,8801.3
2023-08-10 02:05:00+00:00,24.459,24.496,24.459,24.491,5930.4
2023-08-10 02:10:00+00:00,24.491,24.527,24.48,24.52,17406.8
2023-08-10 02:15:00+00:00,24.521,24.533,24.491,24.491,13860.9
2023-08-10 02:20:00+00:00,24.49,24.494,24.472,24.472,6244.8
2023-08-10 02:25:00+00:00,24.471,24.496,24.47,24.489,8243.4
2023-08-10 02:30:00+00:00,24.49,24.501,24.463,24.493,7596.7
2023-08-10 02:35:00+00:00,24.494,24.494,24.441,24.447,30882.5
2023-08-10 02:40:00+00:00,24.447,24.447,24.42,24.441,12486.7
2023-08-10 02:45:00+00:00,24.44,24.449,24.429,24.429,8470.1
2023-08-10 02:50:00+00:00,24.428,24.428,24.373,24.39,28081.2
2023-08-10 02:55:00+00:00,24.389,24.389,24.338,24.363,28597.7
2023-08-10 03:00:00+00:00,24.363,24.371,24.325,24.326,11722.0
2023-08-10 03:05:00+00:00,24.326,24.344,24.296,24.316,29893.5
2023-08-10 03:10:00+00:00,24.316,24.319,24.264,24.284,64155.9
2023-08-10 03:15:00+00:00,24.283,24.304,24.266,24.287,18088.8
2023-08-10 03:20:00+00:00,24.286,24.305,24.233,24.241,18915.2
2023-08-10 03:25:00+00:00,24.24,24.253,24.216,24.223,40063.9
2023-08-10 03:30:00+00:00,24.223,24.238,24.206,24.23,15239.5
2023-08-10 03:35:00+00:00,24.228,24.25,24.22,24.225,10345.9
2023-08-10 03:40:00+00:00,24.225,24.24,24.222,24.226,7210.8
2023-08-10 03:45:00+00:00,24.227,24.255,24.215,24.249,13326.9
2023-08-10 03:50:00+00:00,24.248,24.268,24.248,24.254,10288.0
2023-08-10 03:55:00+00:00,24.254,24.258,24.224,24.234,4614.0
2023-08-10 04:00:00+00:00,24.235,24.247,24.221,24.227,11927.7
2023-08-10 04:05:00+00:00,24.229,24.23,24.195,24.22,21690.4
2023-08-10 04:10:00+00:00,24.219,24.235,24.187,24.22,16269.9
2023-08-10 04:15:00+00:00,24.219,24.243,24.21,24.22,9743.3
2023-08-10 04:20:00+00:00,24.22,24.262,24.217,24.261,4077.1
2023-08-10 04:25:00+00:00,24.26,24.268,24.245,24.259,13905.8
2023-08-10 04:30:00+00:00,24.259,24.316,24.243,24.293,28025.3
2023-08-10 04:35:00+00:00,24.293,24.293,24.257,24.276,7752.7
2023-08-10 04:40:00+00:00,24.276,24.279,24.253,24.279,4717.3
2023-08-10 04:45:00+00:00,24.279,24.279,24.25,24.263,5051.7
2023-08-10 04:50:00+00:00,24.263,24.274,24.22,24.249,4743.5
2023-08-10 04:55:00+00:00,24.25,24.254,24.231,24.24,25873.5
2023-08-10 05:00:00+00:00,24.241,24.255,24.214,24.219,4923.4
2023-08-10 05:05:00+00:00,24.219,24.228,24.204,24.204,7473.5
2023-08-10 05:10:00+00:00,24.204,24.212,24.146,24.166,62988.6
2023-08-10 05:15:00+00:00,24.165,24.183,24.12,24.171,103475.6
2023-08-10 05:20:00+00:00,24.171,24.19,24.164,24.184,12877.8
2023-08-10 05:25:00+00:00,24.184,24.21,24.173,24.205,14805.9
2023-08-10 05:30:00+00:00,24.208,24.247,24.199,24.242,17815.0
2023-08-10 05:35:00+00:00,24.241,24.242,24.201,24.221,13223.9
2023-08-10 05:40:00+00:00,24.221,24.258,24.221,24.234,13751.9
2023-08-10 05:45:00+00:00,24.234,24.284,24.233,24.274,10034.0
2023-08-10 05:50:00+00:00,24.274,24.3,24.269,24.293,14058.0
2023-08-10 05:55:00+00:00,24.293,24.328,24.282,24.301,24486.0
2023-08-10 06:00:00+00:00,24.301,24.337,24.297,24.336,11909.7
2023-08-10 06:05:00+00:00,24.337,24.342,24.305,24.336,36876.3
2023-08-10 06:10:00+00:00,24.337,24.342,24.311,24.33,12214.3
2023-08-10 06:15:00+00:00,24.329,24.349,24.284,24.285,39067.7
2023-08-10 06:20:00+00:00,24.286,24.3,24.26,24.267,12761.300000000001
2023-08-10 06:25:00+00:00,24.265,24.302,24.261,24.301,12684.8
2023-08-10 06:30:00+00:00,24.301,24.317,24.275,24.283,18211.5
2023-08-10 06:35:00+00:00,24.283,24.317,24.282,24.302,6947.2
2023-08-10 06:40:00+00:00,24.302,24.307,24.286,24.288,7930.3
