timestamp,open,high,low,close,volume
2023-08-10 00:00:00+00:00,29572.0,29572.5,29560.5,29567.0,467508.0
2023-08-10 00:05:00+00:00,29567.0,29579.0,29567.0,29578.5,141864.0
2023-08-10 00:10:00+00:00,29579.0,29600.0,29578.5,29578.5,450304.0
2023-08-10 00:15:00+00:00,29578.5,29604.0,29578.5,29603.5,308518.0
2023-08-10 00:20:00+00:00,29604.0,29621.0,29604.0,29609.5,947927.0
2023-08-10 00:25:00+00:00,29609.0,29616.0,29609.0,29615.5,153183.0
2023-08-10 00:30:00+00:00,29615.5,29628.0,29615.5,29617.5,384737.0
2023-08-10 00:35:00+00:00,29618.0,29618.0,29602.0,29602.5,107859.0
2023-08-10 00:40:00+00:00,29602.0,29602.5,29595.5,29596.0,173457.0
2023-08-10 00:45:00+00:00,29595.5,29596.0,29575.5,29576.0,294172.0
2023-08-10 00:50:00+00:00,29575.5,29576.0,29560.0,29570.5,515921.0
2023-08-10 00:55:00+00:00,29570.0,29613.5,29570.0,29613.5,505852.0
2023-08-10 01:00:00+00:00,29615.5,29624.5,29615.0,29624.5,464948.0
2023-08-10 01:05:00+00:00,29624.5,29624.5,29617.5,29617.5,186541.0
2023-08-10 01:10:00+00:00,29618.0,29618.0,29595.0,29595.0,1183735.0
2023-08-10 01:15:00+00:00,29595.0,29595.5,29579.5,29579.5,141141.0
2023-08-10 01:20:00+00:00,29580.0,29585.0,29573.0,29583.0,351311.0
2023-08-10 01:25:00+00:00,29583.0,29604.5,29583.0,29604.0,230255.0
2023-08-10 01:30:00+00:00,29604.0,29607.0,29604.0,29606.5,60236.0
2023-08-10 01:35:00+00:00,29607.0,29644.0,29606.5,29643.5,655763.0
2023-08-10 01:40:00+00:00,29643.5,29647.0,29619.5,29647.0,625312.0
2023-08-10 01:45:00+00:00,29647.5,29658.0,29642.5,29644.0,1646841.0
2023-08-10 01:50:00+00:00,29644.5,29644.5,29586.5,29588.5,618582.0
2023-08-10 01:55:00+00:00,29588.5,29610.5,29580.0,29610.5,596465.0
2023-08-10 02:00:00+00:00,29610.0,29610.5,29604.0,29604.0,238889.0
